"ID","trial_number","RT","Action_Dir","Action_length","Sound","x_disp","y_disp","eucl_disp"
15,21,1372,"R","3","S1",20,-23,30.4795013082563
15,22,1168,"W","1","S1",-21,-13,24.6981780704569
15,23,790,"R","1","S2",9,-8,12.0415945787923
15,24,1363,"W","2","S2",-68,-10,68.7313611097583
15,25,1377,"W","3","S1",-105,-7,105.23307464861
15,26,871,"R","1","S1",19,-18,26.1725046566048
15,27,916,"R","1","S1",16,-11,19.4164878389476
15,28,1311,"W","1","S2",-43,-25,49.7393204617835
15,29,1443,"W","3","S1",-77,-3,77.0584193972339
15,30,1514,"W","3","S2",-72,-3,72.0624728967859
15,31,724,"R","1","S2",15,-25,29.1547594742265
15,32,2438,"W","2","S1",-64,-17,66.2193325245732
15,33,937,"R","3","S2",11,-15,18.6010752377383
15,34,1713,"W","3","S2",-24,-2,24.0831891575846
15,35,1487,"W","2","S2",-11,-11,15.556349186104
15,36,923,"W","3","S1",-67,7,67.3646791723972
15,37,1015,"R","3","S1",-15,-9,17.4928556845359
15,38,1547,"W","2","S1",-47,-7,47.5184174820669
15,39,680,"W","1","S2",-35,-17,38.9101529166874
15,40,568,"R","1","S1",21,-19,28.3196045170126
15,41,685,"W","1","S1",-7,-4,8.06225774829855
15,42,913,"W","2","S1",-91,-19,92.9623579735368
15,43,1359,"W","1","S2",-51,-12,52.3927475897189
15,44,1008,"R","3","S2",10,-20,22.3606797749979
15,45,1151,"W","3","S2",0,-17,17
15,46,936,"R","3","S1",37,-16,40.3112887414927
15,47,1254,"R","1","S2",5,2,5.3851648071345
15,48,989,"R","3","S2",10,-13,16.4012194668567
15,49,1742,"W","2","S2",-57,-21,60.7453701939498
15,50,908,"W","3","S1",-76,-6,76.2364742101837
15,51,893,"R","1","S2",11,-11,15.556349186104
15,52,634,"R","1","S1",28,-10,29.732137494637
15,53,1220,"R","3","S1",27,-30,40.3608721412211
15,54,930,"W","1","S1",-28,-15,31.7647603485372
15,55,1455,"W","2","S1",-81,-22,83.9344982709732
15,56,1173,"W","1","S1",5,-11,12.0830459735946
15,57,1178,"R","3","S1",10,-29,30.6757233003559
15,58,837,"W","1","S2",-11,-14,17.8044938147649
15,59,1182,"W","2","S2",-63,-10,63.7887137352682
15,60,579,"W","1","S1",-36,-10,37.3630833845388
15,61,1504,"W","3","S2",-6,-27,27.6586333718787
15,62,1460,"R","1","S2",19,-4,19.4164878389476
15,63,944,"W","3","S1",-30,2,30.0665927567458
15,64,782,"R","3","S2",22,-4,22.3606797749979
15,65,961,"W","3","S1",-14,0,14
15,66,1435,"W","1","S2",14,-2,14.142135623731
15,67,1408,"R","1","S1",16,-3,16.2788205960997
15,68,1035,"W","3","S2",-24,5,24.5153013442625
15,69,571,"R","1","S1",14,-20,24.4131112314674
15,70,879,"R","2","S2",0,-5,5
15,71,1066,"W","1","S2",16,-22,27.2029410174709
15,72,1030,"W","1","S1",-9,3,9.48683298050514
15,73,1139,"R","3","S2",-2,-7,7.28010988928052
15,74,1091,"W","1","S1",-26,-18,31.6227766016838
15,75,749,"R","2","S1",-27,-1,27.0185121722126
15,76,862,"W","2","S2",-34,-10,35.4400902933387
15,77,1126,"W","3","S2",-15,-3,15.2970585407784
15,78,858,"R","1","S2",-9,-6,10.816653826392
15,79,796,"R","3","S1",10,-13,16.4012194668567
15,80,1259,"W","1","S2",-27,-9,28.4604989415154
15,81,977,"W","2","S1",-48,-10,49.0306026885251
15,82,682,"W","2","S2",-37,-6,37.4833296279826
15,83,1024,"R","1","S1",-7,-18,19.313207915828
15,84,1594,"W","2","S1",-43,-7,43.5660418215839
15,85,1354,"R","2","S1",-1,-9,9.05538513813742
15,86,890,"R","3","S1",12,-32,34.1760149812701
15,87,1685,"W","1","S2",-12,-16,20
15,88,1129,"W","3","S1",-61,-10,61.8142378421024
15,89,1268,"W","2","S1",-23,-1,23.0217288664427
15,90,752,"R","2","S2",3,-21,21.2132034355964
15,91,862,"W","3","S2",-32,-4,32.2490309931942
15,92,1444,"W","2","S2",-7,-11,13.0384048104053
15,93,1322,"W","1","S1",15,-19,24.2074368738204
15,94,1032,"W","2","S2",-29,-4,29.2745623366089
15,95,939,"R","1","S2",-6,-14,15.2315462117278
15,96,830,"R","2","S2",1,-8,8.06225774829855
15,97,854,"R","2","S1",-1,0,1
15,98,1246,"W","2","S1",-24,-6,24.738633753706
15,99,1217,"R","1","S2",-43,-2,43.0464865000618
15,100,1071,"R","1","S1",8,-11,13.6014705087354
15,101,996,"R","1","S2",-9,-10,13.4536240470737
15,102,667,"R","3","S2",-3,-12,12.369316876853
15,103,1123,"R","3","S1",-28,-18,33.2866339541865
15,104,1208,"W","1","S2",-3,-9,9.48683298050514
15,105,1475,"W","2","S2",-22,-12,25.0599281722833
15,106,1146,"R","2","S2",-43,-16,45.8802789878178
15,107,1125,"R","3","S2",-34,-4,34.2344855372474
15,108,942,"W","3","S1",-73,-9,73.5527021937332
15,109,621,"W","3","S1",-84,-10,84.5931439302264
15,110,1416,"W","3","S2",-77,-5,77.1621668954417
15,111,1325,"R","2","S1",-37,-3,37.1214223865412
15,112,953,"R","3","S2",-24,-24,33.9411254969543
15,113,565,"R","2","S1",-52,-17,54.7083174663597
15,114,1184,"W","2","S1",-33,-22,39.6610640301039
15,115,1120,"R","3","S1",6,-14,15.2315462117278
15,116,1141,"W","1","S1",-18,-4,18.4390889145858
15,117,924,"R","3","S1",-26,-16,30.5286750449475
15,118,1081,"W","3","S2",-10,-12,15.6204993518133
15,119,1300,"R","1","S1",-57,-12,58.2494635168428
15,120,975,"R","2","S2",-50,9,50.8035431835222
16,1,983,"W","2","S2",73,3,73.0616178304313
16,2,1021,"W","3","S1",35,4,35.2278299076171
16,3,1011,"R","3","S1",120,-7,120.203993278094
16,4,650,"W","1","S2",72,-4,72.1110255092798
16,5,949,"W","3","S2",32,2,32.0624390837628
16,7,1128,"R","3","S2",62,-4,62.1288982680363
16,8,875,"W","2","S1",49,4,49.1629942131274
16,9,1063,"W","3","S2",90,15,91.2414379544733
16,10,801,"R","3","S1",66,-8,66.4830805543786
16,11,739,"W","1","S1",87,2,87.0229854693575
16,12,907,"W","3","S1",39,17,42.5440947723653
16,13,995,"R","1","S1",55,9,55.7314991723711
16,14,798,"W","1","S1",80,2,80.0249960949702
16,15,1097,"W","2","S2",81,4,81.0987052917616
16,16,792,"W","3","S2",75,10,75.6637297521078
16,17,686,"W","2","S1",104,7,104.235310715707
16,18,780,"R","3","S2",96,-2,96.0208310732624
16,19,936,"W","1","S2",76,3,76.0591874792257
16,20,1039,"R","1","S2",68,8,68.4689710744948
16,21,1207,"R","1","S1",90,-9,90.448880590088
16,22,573,"W","2","S1",61,0,61
16,23,1011,"W","1","S2",60,5,60.2079728939615
16,24,1148,"W","1","S1",43,4,43.1856457633784
16,25,892,"W","2","S2",84,13,85
16,26,887,"W","1","S1",71,11,71.8470597867442
16,27,1181,"R","3","S1",62,0,62
16,28,760,"W","3","S1",64,6,64.2806347199528
16,29,986,"W","1","S2",39,12,40.8044115262063
16,30,833,"W","3","S2",56,13,57.4891294072192
16,31,848,"W","2","S2",47,7,47.5184174820669
16,32,794,"W","3","S1",70,23,73.6817480791546
16,33,821,"W","1","S1",17,17,24.0416305603426
16,34,648,"R","3","S2",58,4,58.1377674149945
16,35,741,"R","1","S2",102,28,105.773342577419
16,36,783,"W","2","S1",38,19,42.485291572496
16,37,615,"W","3","S2",72,22,75.2861208988748
16,38,583,"R","1","S1",45,15,47.4341649025257
16,39,939,"R","3","S1",86,7,86.2844134244419
16,40,981,"W","2","S2",51,12,52.3927475897189
16,41,671,"R","1","S2",67,21,70.2139587261678
16,42,586,"W","3","S1",50,22,54.6260011349907
16,43,715,"W","2","S1",48,9,48.8364617882991
16,44,747,"W","3","S1",34,12,36.0555127546399
16,45,851,"R","1","S1",92,14,93.0591209930547
16,46,1278,"R","3","S2",58,7,58.4208866759141
16,47,725,"W","2","S2",59,1,59.0084739677277
16,48,869,"R","3","S1",58,12,59.2283715798434
16,51,737,"R","3","S1",30,6,30.5941170815567
16,52,841,"W","1","S2",43,6,43.4165866921848
16,53,828,"W","1","S1",27,6,27.6586333718787
16,54,1003,"R","1","S2",19,23,29.8328677803526
16,55,775,"W","1","S2",49,17,51.8652099195598
16,56,715,"W","2","S1",42,10,43.1740662898458
16,57,857,"R","1","S1",16,8,17.8885438199983
16,58,610,"R","1","S2",29,19,34.6698716467194
16,59,667,"W","2","S2",54,11,55.1089829338194
16,60,572,"R","1","S1",39,1,39.0128184062623
16,61,742,"W","3","S2",45,13,46.8401537145215
16,62,986,"W","3","S2",43,15,45.5411901469428
16,63,1669,"W","2","S1",42,37,55.9732078766261
16,64,934,"W","1","S2",76,19,78.3390068867355
16,65,881,"R","1","S2",20,28,34.4093010681705
16,66,731,"W","3","S1",51,13,52.6307894677631
16,67,925,"R","2","S2",80,11,80.7527089328897
16,68,578,"W","1","S1",40,10,41.2310562561766
16,69,768,"W","2","S2",49,16,51.5460958754395
16,70,489,"W","2","S1",39,11,40.5215991787096
16,71,797,"R","1","S2",86,18,87.8635305459552
16,72,773,"W","2","S2",70,22,73.3757453113766
16,73,647,"W","1","S1",42,12,43.6806593356831
16,74,700,"R","3","S2",83,16,84.5281018360166
16,75,709,"R","3","S1",61,19,63.8905313798532
16,76,675,"W","3","S2",39,26,46.8721665810319
16,77,686,"W","2","S1",40,10,41.2310562561766
16,78,534,"W","2","S1",45,8,45.7055795281058
16,79,570,"R","2","S1",66,9,66.6108099335236
16,80,619,"W","3","S1",17,13,21.4009345590327
16,81,639,"W","1","S2",44,11,45.3541618817943
16,82,589,"W","2","S2",54,16,56.3205113613149
16,83,603,"R","1","S1",80,30,85.4400374531753
16,84,897,"R","2","S1",61,19,63.8905313798532
16,85,678,"W","1","S2",53,7,53.4602656184946
16,88,870,"R","3","S1",40,6,40.4474968323134
16,89,840,"W","1","S1",35,15,38.0788655293195
16,90,1389,"W","1","S2",54,8,54.5893762558247
16,91,921,"R","3","S2",45,10,46.0977222864644
16,92,1156,"W","2","S2",26,16,30.5286750449475
16,93,1135,"R","2","S2",47,18,50.3289181286465
16,94,742,"W","2","S1",42,-1,42.0119030752
16,95,840,"W","3","S2",36,15,39
16,96,720,"R","2","S2",38,22,43.9089968002003
16,97,670,"R","1","S2",35,27,44.2040722106007
16,98,655,"R","2","S1",33,11,34.7850542618522
16,99,765,"W","1","S1",44,5,44.2831796509691
16,100,803,"R","1","S1",24,16,28.8444102037119
16,101,804,"W","2","S2",49,13,50.6951674225463
16,102,869,"R","2","S1",46,4,46.1735855224608
16,103,734,"R","1","S1",56,16,58.2408791142441
16,104,1088,"R","1","S2",42,17,45.3100430368368
16,105,764,"R","1","S1",43,14,45.2216762183801
16,106,610,"W","3","S1",40,16,43.081318457076
16,107,660,"R","2","S2",73,12,73.9797269527267
16,108,615,"R","2","S1",75,7,75.3259583410659
16,109,624,"R","3","S1",58,1,58.0086200490927
16,110,559,"W","3","S1",59,14,60.6382717431821
16,111,866,"W","3","S2",64,22,67.6756972627545
16,112,646,"W","3","S1",49,11,50.2195181179589
16,113,601,"R","2","S2",49,12,50.4479930225178
16,114,782,"R","3","S2",45,3,45.0998891351187
16,115,580,"W","3","S2",41,9,41.9761837236307
16,116,757,"R","1","S2",60,23,64.2572953056694
16,117,671,"R","3","S1",30,12,32.310988842807
16,118,1038,"R","1","S2",45,13,46.8401537145215
16,119,865,"R","3","S2",70,-1,70.0071424927486
16,120,673,"W","1","S1",34,10,35.4400902933387
17,1,605,"R","1","S2",37,-10,38.3275357934736
17,2,1000,"W","3","S1",-80,6,80.2246844805263
17,3,839,"W","1","S2",-13,-11,17.0293863659264
17,4,868,"W","3","S2",-35,19,39.8246155034798
17,5,851,"W","2","S1",-22,-3,22.2036033111745
17,6,670,"R","3","S2",33,-15,36.2491379207837
17,7,969,"W","1","S1",-27,0,27
17,8,591,"W","3","S1",-45,13,46.8401537145215
17,9,660,"W","3","S2",-44,8,44.7213595499958
17,10,504,"R","3","S1",13,-15,19.8494332412792
17,11,449,"R","1","S1",7,5,8.60232526704263
17,12,549,"R","3","S1",29,-19,34.6698716467194
17,13,628,"R","3","S2",6,-9,10.816653826392
17,14,983,"W","3","S1",-28,0,28
17,15,819,"W","2","S2",-22,12,25.0599281722833
17,16,848,"W","2","S1",-31,-6,31.5753068076939
17,17,605,"R","1","S2",0,-3,3
17,18,652,"W","2","S2",-32,1,32.0156211871642
17,19,633,"W","2","S2",-19,8,20.6155281280883
17,20,632,"W","1","S1",-56,-2,56.0357029044876
17,21,622,"W","3","S2",-12,9,15
17,22,491,"W","3","S2",-46,7,46.5295604965274
17,23,946,"W","1","S2",21,6,21.8403296678416
17,24,591,"R","1","S1",9,-8,12.0415945787923
17,25,714,"W","2","S1",-36,2,36.0555127546399
17,26,741,"R","3","S2",19,-23,29.8328677803526
17,27,840,"R","1","S2",-14,0,14
17,28,788,"W","2","S1",-50,3,50.0899191454728
17,29,680,"W","1","S1",31,11,32.8937684067971
17,30,540,"R","3","S1",1,-24,24.0208242989286
17,31,599,"W","1","S2",17,7,18.3847763108502
17,32,437,"R","3","S1",5,-28,28.4429253066558
17,33,419,"W","2","S2",-18,0,18
17,34,470,"R","3","S2",5,-24,24.5153013442625
17,35,448,"R","3","S2",30,-32,43.8634243989226
17,36,393,"R","3","S1",-8,-26,27.2029410174709
17,37,458,"W","2","S1",-42,-7,42.5793377120875
17,38,850,"W","2","S2",-32,-2,32.0624390837628
17,39,685,"W","2","S2",-51,-6,51.3517283058711
17,40,845,"W","3","S1",-65,5,65.1920240520265
17,41,520,"W","1","S2",7,-3,7.61577310586391
17,42,455,"W","3","S1",-34,13,36.4005494464026
17,43,490,"R","1","S1",4,-15,15.52417469626
17,44,543,"W","1","S1",-13,1,13.0384048104053
17,45,548,"W","1","S1",-26,-7,26.9258240356725
17,46,684,"W","3","S2",-29,9,30.364452901378
17,47,595,"W","1","S2",25,-8,26.2488094968134
17,48,463,"R","1","S2",8,-25,26.2488094968134
17,49,497,"W","2","S1",-18,2,18.1107702762748
17,50,515,"R","1","S1",-7,-4,8.06225774829855
17,51,457,"R","3","S2",5,-28,28.4429253066558
17,52,494,"W","1","S2",4,8,8.94427190999916
17,53,623,"W","3","S1",-75,10,75.6637297521078
17,54,607,"R","1","S2",-25,-5,25.4950975679639
17,55,641,"R","3","S1",16,-28,32.2490309931942
17,56,636,"W","1","S1",-18,5,18.6815416922694
17,57,528,"R","1","S1",-32,-2,32.0624390837628
17,58,637,"W","3","S2",-21,9,22.8473193175917
17,59,526,"R","3","S1",-8,-22,23.4093998214393
17,60,653,"W","3","S1",-45,2,45.0444225182208
17,61,576,"R","1","S1",-17,2,17.1172427686237
17,62,977,"R","2","S2",-11,-10,14.8660687473185
17,63,540,"R","2","S1",8,-16,17.8885438199983
17,64,547,"R","1","S2",-17,-7,18.3847763108502
17,65,469,"W","2","S2",-24,2,24.0831891575846
17,66,483,"W","1","S1",-13,-3,13.3416640641263
17,67,638,"R","3","S2",6,-17,18.0277563773199
17,68,639,"W","3","S2",-16,3,16.2788205960997
17,69,549,"R","1","S1",1,-6,6.08276253029822
17,70,612,"W","1","S2",13,5,13.9283882771841
17,71,516,"R","3","S1",11,-22,24.5967477524977
17,72,649,"R","3","S2",14,-19,23.6008474424119
17,73,707,"R","1","S2",-32,2,32.0624390837628
17,74,610,"R","1","S2",-26,2,26.0768096208106
17,75,457,"R","2","S1",-8,-15,17
17,76,484,"R","3","S1",17,-11,20.2484567313166
17,77,431,"R","1","S1",-19,-4,19.4164878389476
17,78,607,"R","3","S2",-1,-20,20.0249843945008
17,79,510,"R","3","S2",5,-22,22.561028345357
17,80,569,"R","2","S2",-7,-13,14.7648230602334
17,81,654,"W","3","S1",-25,5,25.4950975679639
17,82,608,"W","1","S1",-18,-1,18.0277563773199
17,83,547,"W","1","S2",27,-2,27.0739727413618
17,84,461,"R","3","S1",-13,-24,27.2946881279124
17,85,609,"W","1","S2",41,18,44.7772263544762
17,86,495,"W","3","S2",-11,2,11.1803398874989
17,87,769,"W","2","S1",4,3,5
17,88,690,"W","2","S1",-11,5,12.0830459735946
17,89,575,"W","2","S2",8,-11,13.6014705087354
17,90,1186,"R","2","S1",29,-24,37.6430604494374
17,91,295,"R","3","S1",14,-13,19.1049731745428
17,92,429,"W","2","S1",-18,4,18.4390889145858
17,93,497,"W","1","S1",-3,-5,5.8309518948453
17,94,612,"R","1","S1",6,-14,15.2315462117278
17,95,484,"W","2","S2",-17,-2,17.1172427686237
17,96,656,"W","2","S2",-4,-5,6.40312423743285
17,97,594,"R","2","S2",-3,-31,31.1448230047949
17,98,491,"R","2","S1",-1,-29,29.0172362570938
17,99,632,"W","1","S2",-27,-6,27.6586333718787
17,100,540,"R","1","S2",-8,-9,12.0415945787923
17,101,673,"R","1","S2",-37,-11,38.6005181312376
17,102,574,"R","2","S2",-25,-10,26.9258240356725
17,103,1114,"W","3","S2",-36,7,36.6742416417845
17,104,580,"R","3","S2",18,-25,30.8058436014987
17,105,644,"W","1","S1",-3,-9,9.48683298050514
17,106,561,"W","3","S1",-49,1,49.0102030193714
17,107,612,"R","2","S1",-1,-24,24.0208242989286
17,108,593,"R","3","S1",9,-29,30.364452901378
17,109,627,"W","3","S2",-3,-2,3.60555127546399
17,110,796,"W","2","S1",-9,-2,9.21954445729289
17,111,779,"W","3","S1",-23,7,24.0416305603426
17,112,675,"W","1","S2",27,-8,28.1602556806574
17,113,495,"W","3","S1",-22,2,22.0907220343745
17,114,767,"W","2","S2",-20,-7,21.1896201004171
17,115,633,"R","2","S2",4,-16,16.4924225024706
17,116,538,"W","1","S1",1,-11,11.0453610171873
17,117,620,"W","3","S2",-8,5,9.4339811320566
17,118,619,"W","2","S1",7,-13,14.7648230602334
17,119,662,"W","3","S1",-26,7,26.9258240356725
17,120,573,"R","1","S1",-3,-24,24.1867732448956
18,1,1292,"R","3","S2",10,1,10.0498756211209
18,2,1754,"W","1","S2",25,2,25.0798724079689
18,3,1971,"R","1","S2",-11,3,11.4017542509914
18,4,1709,"R","3","S1",5,1,5.09901951359278
18,5,1669,"R","3","S1",24,-19,30.6104557300279
18,6,2122,"W","3","S1",36,8,36.8781778291715
18,7,1616,"R","3","S2",28,-17,32.7566787083184
18,8,2144,"W","2","S2",36,-8,36.8781778291715
18,9,2177,"W","1","S1",34,-7,34.7131099154196
18,11,2165,"W","2","S1",64,-13,65.3069674690228
18,12,2055,"W","3","S2",39,-15,41.7851648315524
18,13,1815,"W","1","S2",49,-6,49.3659801887899
18,14,1457,"W","3","S1",49,-3,49.0917508345343
18,15,1353,"W","3","S2",23,-6,23.7697286480094
18,16,1907,"R","1","S1",15,-19,24.2074368738204
18,17,1315,"W","1","S1",42,-22,47.4130783645188
18,18,1468,"W","2","S2",51,6,51.3517283058711
18,19,1305,"W","3","S1",34,1,34.0147027033899
18,20,1488,"W","3","S2",35,0,35
18,21,1892,"W","2","S1",69,-11,69.8713102782537
18,23,1563,"R","1","S2",12,-3,12.369316876853
18,24,1334,"R","3","S2",14,-14,19.7989898732233
18,25,1938,"W","1","S2",54,2,54.0370243444252
18,26,2098,"W","1","S2",56,3,56.0802995712398
18,27,1800,"W","3","S1",24,-1,24.0208242989286
18,28,2094,"W","2","S2",34,-12,36.0555127546399
18,29,1641,"R","3","S1",20,-6,20.8806130178211
18,30,1288,"W","2","S1",4,-8,8.94427190999916
18,31,1319,"W","3","S2",43,-10,44.1474801092882
18,32,1190,"W","1","S1",17,-11,20.2484567313166
18,33,1584,"R","3","S2",-2,-14,14.142135623731
18,34,1889,"W","1","S2",43,-8,43.7378554572581
18,35,1489,"W","2","S2",55,0,55
18,36,1075,"W","2","S1",35,-4,35.2278299076171
18,37,1131,"W","1","S1",45,-11,46.3249392876019
18,38,2179,"W","2","S2",42,-11,43.4165866921848
18,39,1517,"R","1","S1",21,-4,21.3775583264319
18,40,1895,"R","1","S2",1,-7,7.07106781186548
18,42,1620,"R","1","S1",-5,-4,6.40312423743285
18,43,1511,"R","3","S1",16,-12,20
18,44,1308,"R","3","S1",5,-10,11.1803398874989
18,45,1197,"R","1","S1",14,-8,16.1245154965971
18,46,1167,"R","3","S2",15,-7,16.5529453572468
18,47,917,"W","2","S1",24,-20,31.2409987036266
18,48,1134,"R","3","S2",20,-3,20.2237484161567
18,49,1140,"W","3","S2",-1,-12,12.0415945787923
18,50,1880,"W","2","S2",33,4,33.2415402771893
18,51,1146,"R","3","S1",10,1,10.0498756211209
18,52,1830,"R","1","S2",-9,7,11.4017542509914
18,53,1679,"R","1","S2",-6,14,15.2315462117278
18,54,1863,"R","1","S1",21,-2,21.095023109729
18,55,1840,"R","1","S1",-3,-2,3.60555127546399
18,58,1767,"W","3","S1",29,-15,32.649655434629
18,59,1825,"R","3","S2",19,-17,25.4950975679639
18,60,1549,"W","2","S1",56,3,56.0802995712398
18,61,1149,"W","2","S2",55,6,55.3263047744922
18,63,1642,"W","1","S1",32,0,32
18,64,1476,"R","1","S1",11,-3,11.4017542509914
18,65,1350,"W","1","S2",43,7,43.5660418215839
18,66,992,"R","3","S1",15,-13,19.8494332412792
18,67,1513,"R","3","S1",30,-16,34
18,68,2059,"W","3","S2",75,-16,76.6876782801514
18,69,1260,"R","1","S2",-5,-6,7.81024967590665
18,70,1184,"R","1","S1",-3,-17,17.2626765016321
18,71,1075,"R","3","S2",9,-6,10.816653826392
18,72,1041,"W","2","S1",-8,3,8.54400374531753
18,73,1522,"R","2","S1",-4,-12,12.6491106406735
18,74,1496,"W","1","S1",38,-5,38.3275357934736
18,75,1117,"W","1","S2",28,-2,28.0713376952364
18,76,1131,"R","2","S2",-2,-13,13.1529464379659
18,77,1986,"W","2","S2",42,-8,42.7551166528639
18,78,1382,"W","3","S1",13,7,14.7648230602334
18,79,1005,"W","3","S2",49,-3,49.0917508345343
18,80,1140,"R","2","S2",32,-4,32.2490309931942
18,81,863,"W","3","S2",39,-23,45.2769256906871
18,82,1591,"W","2","S1",11,-9,14.2126704035519
18,83,1009,"W","1","S1",24,-5,24.5153013442625
18,84,1288,"R","3","S1",6,-10,11.6619037896906
18,85,966,"R","2","S1",-3,-8,8.54400374531753
18,86,1016,"W","2","S2",20,-12,23.3238075793812
18,87,621,"W","2","S1",30,-14,33.1058907144937
18,88,1052,"W","3","S1",33,-1,33.0151480384384
18,89,993,"W","3","S2",7,2,7.28010988928052
18,90,1018,"R","1","S2",0,-7,7
18,91,918,"R","1","S2",14,-12,18.4390889145858
18,92,1282,"R","2","S2",-13,-2,13.1529464379659
18,93,884,"W","3","S1",30,-8,31.04834939252
18,94,939,"W","1","S2",10,-4,10.770329614269
18,95,1058,"W","2","S1",13,-9,15.8113883008419
18,96,1604,"R","2","S1",-20,-6,20.8806130178211
18,97,1422,"R","3","S2",5,-9,10.295630140987
